unit,cycle,op_setting_1,op_setting_2,op_setting_3,s2,s3,s4,s6,s7,s8,s9,s11,s12,s13,s14,s15,s17,s20,s21
60,207,35.0041,0.8408,100.0,0.6947674418605061,0.6736382440818218,0.7286702536510354,0.8333333333333428,0.3062054933875906,0.6075085324232532,0.5867719877387358,0.6012269938650299,0.19713656387665424,0.6038338658147495,0.5890666345922568,0.7588776852257801,0.6363636363636367,0.2727272727272716,0.18684884713919558
60,208,10.0067,0.25,100.0,0.7410468319559129,0.6482412060301499,0.730735628167043,1.0,0.1346027577150366,0.521008403361293,0.5971306068601621,0.7743902439024382,0.1804775280898845,0.5163934426232117,0.6098573749774374,0.9088050314465406,0.7272727272727266,0.264705882352942,0.1705756929637552
60,209,42.0009,0.84,100.0,0.6976744186046631,0.6057672917926986,0.6510309278350483,1.0,0.3435897435897459,0.6791808873720129,0.6404587864741202,0.773809523809522,0.3716690042075754,0.6793650793649704,0.637180118110237,0.7485572959604276,0.6363636363636367,0.34999999999999964,0.4317991631799156
60,210,25.0062,0.6209,60.0,0.7295373665480156,0.688537145774827,0.6909522866759019,1.0,0.2775564409030551,0.6885245901639792,0.7096935376415701,0.5999999999999979,0.1647230320699684,0.71484375,0.7409499358151379,0.9058142029607339,0.6666666666666643,0.24074074074074225,0.22917033644530704
60,211,10.0039,0.25,100.0,0.77410468319556,0.6327288616998032,0.6950899877686503,1.0,0.13197636244254696,0.47899159663870705,0.5780562884784572,0.7804878048780495,0.16432584269662698,0.5081967213116059,0.5848227718601464,0.9601677148846974,0.818181818181813,0.14705882352941302,0.23128717315677605
60,212,9.9995,0.25,100.0,0.818181818181813,0.6346952152064702,0.8324305434212853,1.0,0.1470781352593562,0.5294117647058556,0.6240105540897076,0.8475609756097562,0.15730337078651502,0.4918032786886215,0.6495757356923662,0.8128930817610076,0.7272727272727266,0.3014705882352935,0.24531477948602998
60,213,25.001,0.62,60.0,0.6832740213523039,0.6747510850140408,0.5315779053652712,1.0,0.23638778220451329,0.7540983606556892,0.7628247834776829,0.6774193548387117,0.2011661807580154,0.7578124999998863,0.7612323491655957,0.832653936923407,0.8888888888888857,0.4259259259259274,0.30121543068521994
60,214,0.0018,0.0017,100.0,0.8535911602209865,0.6027698395251733,0.8062530374210262,1.0,0.11682242990654501,0.7321428571428896,0.6539773044887909,0.7440476190476168,0.07960965588084434,0.7407407407406481,0.6574506283662487,0.7694437452806469,0.75,0.11309523809523725,0.28714880888793815
60,215,10.0064,0.251,100.0,0.6639118457300128,0.6311994756390646,0.9580639524724788,1.0,0.15298752462245346,0.5546218487393162,0.6320360598065093,0.7195121951219541,0.12148876404494402,0.5327868852461961,0.6261659746043264,0.7670335429769395,0.818181818181813,0.08823529411764852,0.20020199753114554
60,216,35.0013,0.8401,100.0,0.8808139534883992,0.7717766030797542,0.882205995388162,1.0,0.25228891149542676,0.7030716723550086,0.7178731431266172,0.7546012269938664,0.22136563876652104,0.702875399361119,0.6456579263892266,0.844804910127138,0.7272727272727266,0.3535353535353529,0.43484201537147804
60,217,0.0021,0.0,100.0,0.8591160220994425,0.8160035172565401,0.8106269236999815,1.0,0.123364485981309,0.75,0.7264799597517992,0.898809523809522,0.14124293785310726,0.7345679012344135,0.7109515260323178,0.8039265039013372,0.8333333333333286,0.11904761904761685,0.016558060036320654
60,218,42.003,0.84,100.0,0.834302325581433,0.7495462794918346,0.8742268041237082,1.0,0.3346153846153861,0.757679180887294,0.7106436084863645,0.8333333333333321,0.3450210378681646,0.771428571428487,0.7196112204724372,0.7716405605935677,0.8181818181818201,0.34999999999999964,0.399163179916318
61,1,25.003,0.62,60.0,0.4626334519572879,0.3032933367372941,0.35992872698475153,1.0,0.3505976095617491,0.29098360655734723,0.19886742171885885,0.251612903225805,0.37026239067055045,0.2773437499998863,0.2575952075310255,0.5436601587642116,0.3333333333333286,0.6851851851851869,0.5083670952968138
61,2,25.0054,0.6218,60.0,0.2526690391458999,0.30456982384477627,0.36210651356167034,0.8000000000000114,0.3691899070385105,0.28278688524596873,0.2222684876748815,0.33548387096774235,0.3600583090378997,0.2812499999998863,0.2676936243046697,0.6196095258528196,0.44444444444444287,0.6574074074074083,0.6362515413070291
61,3,0.0018,0.0002,100.0,0.4392265193370122,0.3897559903275436,0.2510934715697388,1.0,0.2691588785046761,0.6428571428571104,0.23254513947118483,0.25,0.2352336928608132,0.6172839506170931,0.29694793536804553,0.49332997734709494,0.4166666666666643,0.571428571428573,0.4884093579745752
61,4,42.0029,0.8406,100.0,0.32267441860466306,0.2681992337164729,0.37010309278350206,1.0,0.3653846153846203,0.33447098976114376,0.2401497593153863,0.3869047619047592,0.3534361851332406,0.38095238095229433,0.25209153543306684,0.5927452596867262,0.2727272727272734,0.4599999999999991,0.5385774058577404
61,5,0.0026,0.0,100.0,0.3425414364640744,0.508243570015388,0.1986068362222575,0.8571428571428896,0.22990654205608152,0.595238095238301,0.18877522499860078,0.3095238095238102,0.2717000513610657,0.6419753086420315,0.275523638539795,0.540145985401459,0.25,0.4702380952380949,0.5632945198162602
61,6,20.0048,0.7,100.0,0.24477611940295674,0.2827201783723581,0.3274685816876115,0.818181818181813,0.34806973848069944,0.2866242038217024,0.1928017836288305,0.30107526881720403,0.3044673539518925,0.23841059602659698,0.22353738980334015,0.5703160787906576,0.2727272727272734,0.5038167938931295,0.511169678714861
61,7,19.9991,0.7016,100.0,0.29850746268655826,0.2579710144927603,0.4201077199281862,0.818181818181813,0.3244084682440871,0.2802547770702404,0.16084510032912647,0.2688172043010759,0.3374570446735383,0.23841059602659698,0.22211947475494753,0.530462666055886,0.2727272727272734,0.4732824427480935,0.5801957831325311
61,8,10.0016,0.25,100.0,0.26721763085399175,0.39523705483941995,0.2500436833828381,0.8333333333333144,0.23637557452396507,0.20168067226904896,0.21223614775725252,0.1646341463414629,0.2394662921348285,0.24590163934453813,0.2846482517903368,0.5476939203354334,0.45454545454545325,0.595588235294116,0.5334979239142648
61,9,0.0022,0.0007,100.0,0.3535911602210149,0.3961310178061126,0.26065122306820143,1.0,0.2313084112149575,0.6190476190477057,0.2554642517748391,0.35119047619047805,0.21366204417051549,0.6419753086420315,0.29473369239975966,0.47243896300025057,0.4166666666666643,0.5178571428571423,0.5645764341416495
61,10,41.9997,0.84,100.0,0.15406976744185386,0.3238556160516204,0.3668384879725046,1.0,0.3897435897435919,0.3515358361773906,0.24668687228858488,0.3809523809523796,0.33800841514726443,0.34603174603171283,0.22182578740157055,0.5,0.3636363636363633,0.47000000000000064,0.5446025104602512
61,11,0.0012,0.002,100.0,0.4116022099447605,0.42251044185535136,0.29661428802850764,1.0,0.22990654205608152,0.6309523809525217,0.23153893454077945,0.3095238095238102,0.24088341037493777,0.6172839506170931,0.3011370436864169,0.5300780266800906,0.4166666666666643,0.5476190476190474,0.42687747035573054
61,12,25.006,0.6202,60.0,0.39145907473309194,0.37426601991319686,0.35418728964561197,0.8000000000000114,0.403718459495348,0.29098360655734723,0.22943037974684444,0.2645161290322591,0.3994169096209923,0.2929687499998863,0.26444159178433324,0.5279982836301187,0.3333333333333286,0.4444444444444464,0.4597498678879717
61,13,10.002,0.2518,100.0,0.44352617079889,0.47913480445706824,0.26769177005067135,0.8333333333333144,0.2718319107025593,0.2521008403361975,0.2255386983289327,0.29268292682926855,0.2507022471910112,0.19672131147535765,0.2497442378287289,0.5136268343815544,0.45454545454545325,0.5735294117647065,0.4991583436202447
61,14,25.002,0.62,60.0,0.4590747330960596,0.2149604288996656,0.3280538507226254,0.8000000000000114,0.3705179282868514,0.2786885245901658,0.1626415722851391,0.2838709677419331,0.3032069970845477,0.2851562499998863,0.28609328198544404,0.4889508689122479,0.3333333333333286,0.49074074074074225,0.3838294874053201
61,15,0.0026,0.0017,100.0,0.3618784530386847,0.34842822598373147,0.1986068362222575,1.0,0.2116822429906584,0.613095238095184,0.2720107328525856,0.34523809523809135,0.22701592193118003,0.6172839506170931,0.28132854578097266,0.6259753335011347,0.3333333333333286,0.49999999999999645,0.473667343232556
61,16,42.0007,0.84,100.0,0.32848837209303383,0.38052026618269963,0.3675257731958723,0.7999999999999972,0.3128205128205188,0.3515358361773906,0.24086289891246793,0.1904761904761898,0.4025245441795242,0.3396825396824852,0.24532480314960026,0.660140148392415,0.3636363636363633,0.6500000000000004,0.5384100418410043
61,17,0.0019,0.0019,100.0,0.3038674033149107,0.20246207957792706,0.29774825854527975,1.0,0.25747663551402056,0.6011904761903679,0.2476941137011508,0.3095238095238102,0.2306111967128892,0.6234567901233277,0.3260921603830127,0.6081047067706997,0.25,0.5357142857142847,0.41747676530285105
61,18,42.0013,0.84,100.0,0.3575581395349161,0.43174027021576933,0.2462199312714759,0.7999999999999972,0.31794871794872037,0.35494880546070817,0.23735662922684497,0.26785714285714235,0.39691444600280334,0.3587301587301681,0.3002583661417333,0.6180956306677636,0.2727272727272734,0.39000000000000057,0.5598326359832644
61,19,10.0019,0.2511,100.0,0.4159779614325032,0.43827834826306145,0.3573300716407495,0.8333333333333144,0.2980958634274451,0.21848739495817426,0.21278583992963718,0.20121951219512368,0.30617977528089924,0.2622950819675225,0.2331347415297671,0.5309224318658288,0.36363636363635976,0.5441176470588225,0.44518011446526984
61,20,42.0004,0.8415,100.0,0.34593023255814614,0.35067553942327123,0.42353951890034125,0.7999999999999972,0.25641025641025905,0.3481228668941867,0.2359303500326888,0.33928571428571175,0.34782608695651973,0.35238095238094047,0.27897391732282983,0.526174773289366,0.2727272727272734,0.7099999999999991,0.3697071129707119
61,21,35.0015,0.8414,100.0,0.3546511627907023,0.3118823259020935,0.32628747117601975,0.8333333333333428,0.37639877924720366,0.22866894197954934,0.18497995755718222,0.4171779141104288,0.27753303964757947,0.25559105431307216,0.23340149146018518,0.5600613765892142,0.5454545454545467,0.4141414141414135,0.45755764304013447
61,22,19.9988,0.7,100.0,0.3343283582089214,0.3634336677815,0.3901256732495497,0.818181818181813,0.3449564134495624,0.2866242038217024,0.18425522879286405,0.3118279569892479,0.31821305841924286,0.2582781456956127,0.2564576783182275,0.581768208886853,0.36363636363636687,0.41984732824427695,0.6081827309236978
61,23,9.9988,0.2508,100.0,0.2727272727272805,0.2436093511033448,0.25878035995107496,0.8333333333333144,0.26066973079448275,0.20168067226904896,0.18161829375549132,0.23170731707317316,0.2633426966292127,0.23770491803293226,0.23138954083168528,0.49004192872117613,0.36363636363635976,0.610294117647058,0.42958141622713697
61,24,10.0075,0.2503,100.0,0.17906336088154262,0.29910421673585574,0.31556875764459136,0.8333333333333144,0.2593565331582397,0.2352941176470722,0.2602792436235646,0.21951219512195408,0.27317415730336947,0.21311475409834202,0.23794908828308792,0.5783542976939238,0.36363636363635976,0.617647058823529,0.4584221748400843
61,25,35.0071,0.8404,100.0,0.38953488372095535,0.39094461043438145,0.37490392006149165,0.8333333333333428,0.4130213631739572,0.2559726962457489,0.1941759019099223,0.24539877300613355,0.3403083700440561,0.23003194888178768,0.251563627616072,0.5495396755808883,0.3636363636363633,0.4141414141414135,0.562425277540564
61,26,41.9995,0.8402,100.0,0.375,0.4186327888687238,0.360996563573881,1.0,0.29487179487179915,0.3276450511943949,0.2222618410887236,0.3154761904761898,0.32117812061710893,0.33333333333337123,0.2110605314960594,0.6036685902720507,0.4545454545454568,0.4800000000000004,0.3722175732217572
61,27,42.0078,0.84,100.0,0.3720930232558146,0.3629764065335763,0.33934707903780037,0.7999999999999972,0.45128205128205323,0.3447098976108691,0.25999881143400927,0.327380952380949,0.33800841514726443,0.35555555555549745,0.26962352362204456,0.556677658697442,0.2727272727272734,0.5700000000000003,0.503933054393304
61,28,19.9986,0.7011,100.0,0.42388059701491443,0.5293199554069119,0.21956912028725029,0.818181818181813,0.31880448318804255,0.2547770700637102,0.2253954772268827,0.1505376344086038,0.3230240549828167,0.27152317880813825,0.2279144319092552,0.556115437471373,0.2727272727272734,0.5725190839694676,0.6302710843373518
61,29,10.0046,0.25,100.0,0.4573002754820834,0.4138081712912438,0.30875414992136996,0.8333333333333144,0.2632961260669724,0.24369747899140748,0.15061565523306797,0.3658536585365866,0.23525280898876133,0.20491803278696352,0.2838659204429206,0.5644654088050345,0.36363636363635976,0.477941176470587,0.33598922679833976
61,30,42.0044,0.8406,100.0,0.49127906976744384,0.4363783020770349,0.3902061855670098,1.0,0.3333333333333357,0.3412969283276652,0.2270755333689891,0.4107142857142847,0.3786816269284685,0.3587301587301681,0.28174212598425186,0.619538334707336,0.3636363636363633,0.4800000000000004,0.485355648535565
61,31,42.0012,0.84,100.0,0.3139534883720785,0.3623714458560201,0.4056701030927812,0.7999999999999972,0.3089743589743641,0.3515358361773906,0.2500742853746942,0.3154761904761898,0.3730715287517512,0.36507936507939576,0.2394808070866148,0.540601813685079,0.2727272727272734,0.2699999999999996,0.4890376569037649
61,32,20.003,0.7,100.0,0.4298507462686416,0.2443701226309969,0.23303411131059093,0.818181818181813,0.3530510585305109,0.2802547770702404,0.2136107867077115,0.35483870967741993,0.34776632302405375,0.2582781456956127,0.26749275630355385,0.5043518094365567,0.45454545454545325,0.549618320610687,0.6503514056224908
61,33,41.9988,0.8404,100.0,0.3982558139535115,0.4198427102238327,0.3092783505154628,0.7999999999999972,0.37051282051282186,0.33788395904434765,0.24852914958103156,0.33333333333333215,0.3716690042075754,0.3587301587301681,0.2744217519685037,0.555028854080792,0.2727272727272734,0.41999999999999993,0.41656903765690245
61,34,20.0065,0.7,100.0,0.42388059701491443,0.21493868450390607,0.4120287253141832,0.818181818181813,0.3524283935242849,0.2993630573248538,0.17990232508758908,0.27956989247311625,0.2948453608247448,0.2649006622516481,0.27593859811355514,0.48740265689418294,0.2727272727272734,0.4122137404580144,0.4485441767068288
61,35,35.0029,0.84,100.0,0.3982558139534831,0.47575270052861285,0.13547271329746735,0.8333333333333428,0.44354018311292265,0.25255972696254503,0.19800754539023302,0.3190184049079754,0.29515418502202806,0.23961661341854779,0.23261967765215275,0.6183691363437092,0.3636363636363633,0.5252525252525242,0.4066609735268987
61,36,25.0008,0.6208,60.0,0.5017793594305999,0.27189175389328213,0.26074044743614877,0.8000000000000114,0.3691899070385105,0.29098360655734723,0.24125582944702728,0.38709677419354804,0.3236151603498527,0.3046874999998863,0.2961061189559189,0.4535507401845109,0.6666666666666643,0.4444444444444464,0.5411308789853795
61,37,9.9984,0.2513,100.0,0.250688705234154,0.2700458815818294,0.23379346496592746,0.8333333333333144,0.24162836506894436,0.21008403361338424,0.2088280562884819,0.2865853658536608,0.30898876404494047,0.20491803278696352,0.23566227357525804,0.5854297693920394,0.36363636363635976,0.595588235294116,0.6020648636516661
61,38,0.0014,0.0012,100.0,0.37016574585635453,0.1752033413937113,0.34845294022355233,1.0,0.2635514018691616,0.595238095238301,0.2198557772933043,0.35119047619047805,0.24910118130457093,0.6234567901233277,0.29287851585877434,0.52831613390385,0.3333333333333286,0.4761904761904745,0.5546415981198578
61,39,25.0057,0.62,60.0,0.259786476868328,0.2849119223895791,0.3252821223520037,1.0,0.399734395750329,0.3073770491803316,0.22460026648900566,0.2258064516129039,0.26384839650145864,0.3085937499998863,0.2804450149764648,0.5852821282986476,0.44444444444444287,0.3981481481481506,0.5575127708296623
61,40,35.0041,0.84,100.0,0.39244186046514073,0.3851988048724415,0.2851652574942385,0.8333333333333428,0.36419125127162033,0.266211604095588,0.1889294977599647,0.28834355828220737,0.28634361233480377,0.27476038338659237,0.25018041857108386,0.5852696185883381,0.18181818181818343,0.3838383838383841,0.5130657557643037
61,41,9.9984,0.2517,100.0,0.4380165289256297,0.27638190954774444,0.21142757295125136,0.8333333333333144,0.20814182534471115,0.24369747899140748,0.22421943711520953,0.23170731707317316,0.25210674157303004,0.2704918032786736,0.2508274658482321,0.5175576519916198,0.36363636363635976,0.654411764705884,0.4414768263943465
61,42,0.0007,0.0,100.0,0.2679558011049892,0.24686744339415156,0.2454236189859067,1.0,0.2140186915887874,0.613095238095184,0.2640169936832635,0.36904761904761685,0.2131484334874152,0.6049382716046239,0.2898264512268156,0.6179209665240393,0.3333333333333286,0.43452380952380665,0.5558166862514682
61,43,25.0049,0.62,60.0,0.4092526690391196,0.3620117436813821,0.29162542070876896,1.0,0.41965471447543123,0.29508196721315016,0.2529980013324433,0.2322580645161274,0.35276967930028746,0.328125,0.2705177578091593,0.5419437888865062,0.3333333333333286,0.41666666666666785,0.40708120486172206
61,44,35.0066,0.84,100.0,0.3168604651162923,0.25534359917260474,0.3184089162182957,0.8333333333333428,0.3336724313326549,0.2593856655290665,0.18698420183918785,0.3251533742331283,0.3028634361233493,0.2492012779553079,0.24939860476305142,0.4590092064883855,0.3636363636363633,0.5656565656565657,0.37455166524338246
61,45,42.0065,0.84,100.0,0.34593023255814614,0.47227263561202193,0.44673539518900185,0.7999999999999972,0.3679487179487211,0.36177474402734333,0.24389374220002935,0.33333333333333215,0.33380084151472644,0.36507936507939576,0.2708538385826742,0.5762572135201971,0.3636363636363633,0.47000000000000064,0.5181589958159005
61,46,0.0002,0.0002,100.0,0.3646408839778985,0.1815783688722803,0.26194718937307826,1.0,0.24906542056075054,0.595238095238301,0.2455699032925267,0.1130952380952337,0.26502311248073696,0.5987654320986167,0.2803710353081996,0.530329725648123,0.3333333333333286,0.48809523809523725,0.5049674180108958
61,47,25.0026,0.62,60.0,0.3701067615658076,0.3209088588205269,0.32963769550583777,0.8000000000000114,0.3426294820717146,0.2991803278688394,0.23917388407727458,0.3096774193548413,0.35276967930028746,0.31640625,0.27548138639281206,0.48487449045269315,0.3333333333333286,0.7129629629629655,0.4833538840937113
61,48,25.0045,0.62,60.0,0.29537366548038335,0.32141945366351976,0.37200554345674064,1.0,0.4023904382470107,0.30327868852464235,0.140739506995331,0.35483870967741993,0.3586005830903787,0.31640625,0.2763371844244773,0.5181291568332966,0.44444444444444287,0.4444444444444464,0.5932710938876173
61,49,35.0066,0.841,100.0,0.45348837209303383,0.43645139048494386,0.3545349730976177,0.8333333333333428,0.3397761953204501,0.25255972696254503,0.18651261494930793,0.20245398773005974,0.3204845814977979,0.2332268370607835,0.18547029107529056,0.5898728627794831,0.45454545454545325,0.5656565656565657,0.6457728437233126
61,50,34.9985,0.8413,100.0,0.34883720930235995,0.30291886922546496,0.3729823212913139,0.8333333333333428,0.35808748728382866,0.276450511945427,0.20360763970761298,0.23312883435582776,0.3612334801762138,0.27156549520771023,0.2665985085398148,0.5916264796142059,0.2727272727272734,0.3535353535353529,0.5689154568744659
61,51,25.0006,0.6206,60.0,0.2669039145907277,0.23844779167730223,0.34468422094634477,0.8000000000000114,0.3638778220451542,0.2786885245901658,0.24616922051964707,0.2774193548387096,0.34985422740524896,0.2890624999998863,0.30269576379973273,0.5520274619180441,0.44444444444444287,0.5370370370370381,0.5546943808349472
61,52,0.0011,0.0,100.0,0.3342541436464046,0.3114970323147972,0.3712943463469962,1.0,0.2397196261682275,0.6071428571428896,0.2172843646933913,0.15476190476190155,0.25577812018489965,0.6419753086420315,0.33219628964692305,0.6040775232821538,0.3333333333333286,0.45833333333333215,0.5087063347932883
61,53,24.9994,0.6204,60.0,0.30604982206406817,0.3512892519785531,0.33082557909324706,1.0,0.3320053120849913,0.32377049180331596,0.1850433044636901,0.3419354838709694,0.3775510204081627,0.3046874999998863,0.2921694480102701,0.5290710148036908,0.3333333333333286,0.38888888888889106,0.3707944336797606
61,54,10.0005,0.2508,100.0,0.4710743801652768,0.255625955866293,0.29634806919447954,0.8333333333333144,0.24031516743269776,0.2521008403361975,0.19717458223394857,0.25,0.2984550561797725,0.2622950819675225,0.26575194078353803,0.6616876310272559,0.2727272727272734,0.5588235294117645,0.5541465604309295
61,55,20.0001,0.7,100.0,0.3194029850746176,0.3030100334448207,0.31454219030520747,0.818181818181813,0.33188044831880603,0.3121019108280052,0.21812294298757706,0.2903225806451637,0.307903780068731,0.2649006622516481,0.2647185746871372,0.5270270270270281,0.36363636363636687,0.46564885496183095,0.5171937751004023
61,56,35.0034,0.84,100.0,0.22965116279073072,0.47046655941162996,0.405649500384321,0.8333333333333428,0.3112919633774176,0.266211604095588,0.20295920773401832,0.4417177914110404,0.2907488986784159,0.25559105431307216,0.27525859995188995,0.6122314774221813,0.5454545454545467,0.4646464646464654,0.42783945345857965
61,57,10.0004,0.2501,100.0,0.34435261707989184,0.3290364867817388,0.39699458326052905,0.8333333333333144,0.2317793827971073,0.2605042016805328,0.2351583113456428,0.21951219512195408,0.29424157303370535,0.2213114754099479,0.2551603779262237,0.47982180293501386,0.36363636363635976,0.5808823529411775,0.5035349567949758
61,58,42.0065,0.8402,100.0,0.3604651162791015,0.38334341601129296,0.2599656357388298,0.7999999999999972,0.3653846153846203,0.3651877133105472,0.25090628157128236,0.327380952380949,0.37026647966339254,0.384126984126965,0.2814345472440891,0.5370981038746905,0.4545454545454568,0.5500000000000007,0.5082845188284519
61,59,0.0004,0.0018,100.0,0.28453038674035724,0.24313035832050645,0.23861979588530602,1.0,0.23084112149533098,0.595238095238301,0.24657610822293208,0.29761904761904745,0.24139702105803806,0.6296296296293349,0.30658288450030113,0.5580166121318868,0.3333333333333286,0.45833333333333215,0.46426663817968006
61,60,0.0028,0.0,100.0,0.4889502762431164,0.45262695097823524,0.24250769479993295,1.0,0.20373831775701134,0.6190476190477057,0.23478115042763648,0.28571428571428115,0.23163841807909336,0.6358024691355695,0.31053261520047926,0.5182481751824817,0.3333333333333286,0.4761904761904745,0.5409678453156701
61,61,42.0039,0.8401,100.0,0.4593023255814046,0.3355515224843728,0.353951890034363,0.7999999999999972,0.3743589743589766,0.3651877133105472,0.27301360908064964,0.36904761904761685,0.3562412342215957,0.3746031746030667,0.30253444881889635,0.6166529266281913,0.3636363636363633,0.5500000000000007,0.3287029288702943
61,62,0.002,0.0,100.0,0.3038674033149107,0.45350626511321224,0.2802527134294479,0.8571428571428896,0.21588785046729342,0.595238095238301,0.20353289731119162,0.39880952380952195,0.26861838726245324,0.6604938271602805,0.26804308797127874,0.5819280140951442,0.4166666666666643,0.49999999999999645,0.48189296015382865
61,63,42.0066,0.84,100.0,0.3343023255814046,0.3754789272030692,0.3438144329896886,1.0,0.24102564102564372,0.36177474402734333,0.2201224222974929,0.36309523809523725,0.30294530154277766,0.3746031746030667,0.2770054133858295,0.5239076669414651,0.3636363636363633,0.41999999999999993,0.4259414225941427
61,64,42.0018,0.8408,100.0,0.5145348837209553,0.27283726557773846,0.3759450171821257,0.7999999999999972,0.40897435897436196,0.36177474402734333,0.23705948772805385,0.29166666666666785,0.266479663394108,0.3619047619047251,0.27632874015747433,0.6189200329760922,0.3636363636363633,0.4299999999999997,0.508451882845188
61,65,10.0069,0.25,100.0,0.4848484848484702,0.4076906270482894,0.3543596016075483,0.8333333333333144,0.23965856861457624,0.22689075630250954,0.24422823218996825,0.2804878048780495,0.25772471910112316,0.20491803278696352,0.2877173978455829,0.5759958071278852,0.36363636363635976,0.507352941176471,0.4604421501515006
61,66,0.0014,0.0,100.0,0.447513812154682,0.41965267091668323,0.3014741616717984,1.0,0.2514018691588795,0.6547619047619264,0.2238246967410049,0.26785714285714235,0.24858757062147063,0.6234567901233277,0.27606223818072806,0.5348603070727407,0.3333333333333286,0.4107142857142847,0.5166114731332101
61,67,19.9982,0.7,100.0,0.340298507462677,0.20891861761427322,0.39497307001795434,0.818181818181813,0.36924034869240074,0.267515923567089,0.20341862193438232,0.3602150537634401,0.3243986254295521,0.23841059602659698,0.254608223907276,0.5526797984425116,0.2727272727272734,0.52671755725191,0.4841867469879517
61,68,25.0012,0.6215,60.0,0.3701067615658076,0.5399540464641284,0.4300138586418534,1.0,0.24169986719787317,0.3155737704918238,0.33594270486342737,0.38064516129032455,0.41690962099125173,0.3124999999998863,0.2820710312366259,0.6110276764642784,0.6666666666666643,0.5833333333333339,0.4995596265633253
61,69,42.0026,0.8409,100.0,0.3401162790697754,0.24863883847549673,0.4051546391752545,0.7999999999999972,0.39743589743590135,0.35494880546070817,0.27366732037796027,0.3809523809523796,0.30715287517531564,0.384126984126965,0.2758981299212593,0.5993404781533371,0.2727272727272734,0.39000000000000057,0.5469456066945604
61,70,35.0049,0.8417,100.0,0.47674418604654534,0.31464031257182157,0.3084166026133772,0.8333333333333428,0.34282807731434417,0.27303754266222313,0.2037844847913277,0.30674846625766605,0.36563876651982596,0.2619808306709501,0.27086841472215184,0.5471284524331423,0.2727272727272734,0.5555555555555554,0.5258753202391127
61,71,20.0019,0.7005,100.0,0.3910447761194007,0.14225195094761034,0.1240574506283636,0.818181818181813,0.3044831880448342,0.331210191082846,0.2599532859114575,0.30107526881720403,0.2783505154639201,0.27152317880813825,0.2645336292460385,0.556344480073296,0.2727272727272734,0.52671755725191,0.5589859437751024
61,72,10.007,0.251,100.0,0.26446280991731896,0.40419488748088384,0.17683033374104795,0.8333333333333144,0.255416940249507,0.2773109243696581,0.23570800351802745,0.2682926829268304,0.27668539325842545,0.22950819672155376,0.25329481855931135,0.4863731656184527,0.36363636363635976,0.536764705882355,0.43104028728537713
61,73,10.0068,0.2518,100.0,0.19834710743802475,0.3253222634913726,0.28568932378123435,0.8333333333333144,0.24885095206828467,0.2773109243696581,0.24406332453825996,0.40853658536585513,0.2647471910112351,0.2704918032786736,0.27760726966359783,0.5458595387840717,0.2727272727272734,0.514705882352942,0.5241835933116405
61,74,20.0047,0.7,100.0,0.40895522388058225,0.4296544035674472,0.3741472172351905,0.818181818181813,0.33125778331258005,0.2929936305733918,0.22194500477758083,0.2634408602150522,0.30584192439862434,0.2913907284769266,0.23950434621786343,0.47457627118644297,0.2727272727272734,0.5954198473282446,0.5105421686747
61,75,24.9983,0.62,60.0,0.2918149466191835,0.41230533571610906,0.3684418926945128,0.8000000000000114,0.3014608233731728,0.2991803278688394,0.2305129913391113,0.39354838709677153,0.427113702623906,0.3085937499998863,0.2919127086007762,0.5921476078094834,0.3333333333333286,0.49074074074074225,0.4012682754976229
61,76,42.0073,0.8404,100.0,0.4418604651162923,0.34644081468038124,0.43487972508591,1.0,0.4474358974358985,0.3651877133105472,0.27794615796042876,0.42261904761904745,0.2819074333800806,0.384126984126965,0.26777805118110365,0.5,0.2727272727272734,0.4399999999999995,0.4456903765690381
61,77,0.0026,0.0003,100.0,0.3950276243093924,0.2525829852714878,0.3525028349262911,1.0,0.21962616822430192,0.6369047619050434,0.29308513611716336,0.36904761904761685,0.20647149460708647,0.6481481481480387,0.2973668461998855,0.5927510697206131,0.25,0.5178571428571423,0.463412028629417
61,78,10.0009,0.2508,100.0,0.34986225895315215,0.2912388027092021,0.11899353485933872,0.8333333333333144,0.28299409061063585,0.2689075630253228,0.24719656992084538,0.29268292682926855,0.27879213483145904,0.23770491803293226,0.270807004874527,0.6069182389937104,0.2727272727272734,0.522058823529413,0.5671641791044806
61,79,42.0023,0.8419,100.0,0.3575581395349161,0.38455333736640185,0.38333333333333286,1.0,0.3000000000000007,0.3686006825938648,0.22945266535924702,0.29761904761904745,0.3576437587657786,0.37777777777773736,0.25473671259842234,0.5614179719703216,0.4545454545454568,0.4800000000000004,0.5814225941422588
61,80,19.9993,0.7,100.0,0.30447761194028544,0.2499442586399141,0.24039497307001767,0.818181818181813,0.31880448318804255,0.2929936305733918,0.22374986728951285,0.3440860215053796,0.34432989690721527,0.30463576158945216,0.27637013747611405,0.5027485112230892,0.2727272727272734,0.3969465648854964,0.556726907630523
61,81,35.0047,0.8417,100.0,0.47674418604654534,0.34084118593426993,0.2551883166794795,0.8333333333333428,0.37741607324516835,0.2798634812287446,0.2050813487385028,0.33742331288343763,0.2874449339207068,0.27156549520771023,0.2731537166225664,0.6488382288469978,0.18181818181818343,0.6262626262626245,0.4350128095644745
